alcohol,density,chlorides,total sulfur dioxide,volatile acidity,residual sugar,quality,tipo_calidad
10.7,0.99481,0.035,135.0,0.22,12.1,5,Mediana
10.4,0.99429,0.043,101.0,0.23,8.0,6,Mediana
12.8,0.99162,0.025,124.0,0.32,7.6,7,Buena
9.9,0.99454,0.044,104.0,0.11,8.6,6,Mediana
9.9,0.99454,0.044,104.0,0.11,8.6,6,Mediana
9.4,0.99863,0.048,223.0,0.23,14.6,6,Mediana
11.4,0.991,0.048,129.0,0.2,1.6,6,Mediana
9.9,0.99454,0.044,104.0,0.11,8.6,6,Mediana
9.4,0.99863,0.048,223.0,0.23,14.6,6,Mediana
9.2,0.99317,0.06,104.0,0.2,1.1,5,Mediana
10.5,0.99173,0.041,76.0,0.19,3.7,7,Buena
11.0,0.99455,0.048,111.0,0.28,8.9,7,Buena
11.0,0.99455,0.048,111.0,0.28,8.9,7,Buena
12.1,0.99186,0.038,127.0,0.37,4.7,5,Mediana
11.0,0.99455,0.048,111.0,0.28,8.9,7,Buena
12.8,0.98944,0.041,144.0,0.26,3.1,7,Buena
9.5,0.99238,0.062,122.0,0.25,1.0,5,Mediana
9.2,0.99782,0.052,94.0,0.25,15.8,6,Mediana
11.1,0.99111,0.047,117.0,0.14,1.5,6,Mediana
12.3,0.99067,0.042,112.0,0.38,5.2,7,Buena
11.1,0.99111,0.047,117.0,0.14,1.5,6,Mediana
12.6,0.98878,0.037,51.0,0.15,2.5,6,Mediana
9.5,0.99238,0.062,122.0,0.25,1.0,5,Mediana
9.2,0.99782,0.052,94.0,0.25,15.8,6,Mediana
10.8,0.9938,0.054,152.0,0.22,5.9,6,Mediana
11.3,0.99143,0.044,122.0,0.21,3.1,6,Mediana
12.8,0.98944,0.041,144.0,0.26,3.1,7,Buena
9.8,0.99588,0.051,171.0,0.46,11.5,6,Mediana
8.5,1.00038,0.054,183.0,0.18,18.0,6,Mediana
9.3,0.99424,0.054,97.0,0.32,4.8,5,Mediana
9.2,0.99626,0.055,151.0,0.4,8.5,5,Mediana
11.4,0.99076,0.037,115.0,0.23,1.6,6,Mediana
8.5,1.00038,0.054,183.0,0.18,18.0,6,Mediana
9.3,0.99424,0.054,97.0,0.32,4.8,5,Mediana
8.4,0.99536,0.056,91.0,0.37,5.9,4,Baja
9.2,0.99318,0.062,100.0,0.23,1.1,5,Mediana
9.2,0.99626,0.055,151.0,0.4,8.5,5,Mediana
11.6,0.99126,0.046,147.0,0.28,4.1,6,Mediana
12.4,0.98998,0.029,94.0,0.32,2.9,6,Mediana
9.3,0.99304,0.052,176.0,0.26,1.1,5,Mediana
12.2,0.9892,0.029,81.0,0.25,1.5,6,Mediana
11.0,0.99296,0.031,139.0,0.28,7.75,6,Mediana
11.4,0.99047,0.023,105.0,0.19,1.15,5,Mediana
9.5,0.9924,0.06,120.0,0.29,1.0,5,Mediana
9.2,0.9989,0.034,116.0,0.27,17.8,5,Mediana
11.1,0.99338,0.021,125.0,0.26,5.7,6,Mediana
9.2,0.9989,0.034,116.0,0.27,17.8,5,Mediana
11.0,0.99404,0.032,172.0,0.2,7.4,6,Mediana
9.9,0.99287,0.041,177.0,0.33,1.4,5,Mediana
9.9,0.99286,0.044,176.0,0.34,1.4,5,Mediana
9.5,0.9924,0.06,120.0,0.29,1.0,5,Mediana
9.4,0.9934,0.052,185.0,0.24,1.6,5,Mediana
9.3,0.99545,0.053,149.0,0.24,7.9,5,Mediana
8.7,0.9984,0.05,135.0,0.16,15.5,7,Buena
8.7,0.9984,0.05,135.0,0.16,15.5,7,Buena
8.7,0.9984,0.05,135.0,0.16,15.5,7,Buena
8.7,0.9984,0.05,135.0,0.16,15.5,7,Buena
9.0,0.99971,0.05,154.0,0.17,17.55,7,Buena
10.7,0.99546,0.038,118.0,0.19,13.5,6,Mediana
10.7,0.99546,0.038,118.0,0.19,13.5,6,Mediana
11.3,0.99058,0.034,98.0,0.16,1.3,6,Mediana
8.7,0.9984,0.05,135.0,0.16,15.5,7,Buena
11.7,0.99314,0.028,97.0,0.3,11.6,6,Mediana
9.3,0.99545,0.053,149.0,0.24,7.9,5,Mediana
8.7,0.9984,0.05,135.0,0.16,15.5,7,Buena
9.0,0.99971,0.05,154.0,0.17,17.55,7,Buena
11.7,0.99314,0.028,97.0,0.3,11.6,6,Mediana
10.7,0.99565,0.032,131.0,0.43,13.15,5,Mediana
11.4,0.99056,0.036,110.0,0.17,1.9,6,Mediana
10.7,0.99546,0.038,118.0,0.19,13.5,6,Mediana
11.3,0.99058,0.034,98.0,0.16,1.3,6,Mediana
11.2,0.99196,0.036,119.0,0.36,1.9,6,Mediana
12.5,0.99027,0.032,85.0,0.28,1.6,5,Mediana
11.8,0.99257,0.057,160.0,0.44,8.4,6,Mediana
10.6,0.99506,0.062,166.0,0.38,8.3,5,Mediana
11.8,0.99257,0.057,160.0,0.44,8.4,6,Mediana
10.7,0.9952,0.049,133.0,0.24,12.2,6,Mediana
9.9,0.99498,0.048,162.0,0.28,8.0,5,Mediana
12.0,0.9903,0.048,76.0,0.26,1.3,6,Mediana
8.5,0.99398,0.054,107.0,0.36,1.3,5,Mediana
9.9,0.99588,0.06,82.0,0.35,10.5,4,Baja
9.4,0.99691,0.049,120.0,0.25,12.5,6,Mediana
10.4,0.99608,0.05,134.0,0.37,9.6,5,Mediana
11.0,0.99142,0.044,108.0,0.25,1.5,6,Mediana
11.0,0.99138,0.044,110.0,0.23,1.5,6,Mediana
10.4,0.99432,0.052,91.0,0.265,7.8,6,Mediana
9.8,0.99592,0.05,116.0,0.25,10.8,6,Mediana
9.4,0.99691,0.049,106.0,0.25,12.5,6,Mediana
10.6,0.99432,0.046,142.0,0.23,8.6,6,Mediana
10.1,0.99266,0.052,185.0,0.3,1.2,5,Mediana
11.4,0.9915,0.048,73.0,0.26,3.7,6,Mediana
9.2,0.99322,0.058,93.0,0.2,1.1,6,Mediana
9.7,0.9927,0.059,101.0,0.21,1.1,6,Mediana
11.3,0.99173,0.047,79.0,0.25,3.8,6,Mediana
8.9,0.99666,0.07,179.0,0.24,10.2,6,Mediana
10.0,0.99425,0.057,82.0,0.14,7.9,6,Mediana
12.8,0.99024,0.03,98.0,0.25,4.9,7,Buena
9.5,0.99366,0.054,136.0,0.25,1.1,5,Mediana
10.0,0.99425,0.057,82.0,0.14,7.9,6,Mediana
11.0,0.99299,0.046,140.0,0.21,5.6,5,Mediana
10.6,0.99528,0.037,99.0,0.29,14.2,6,Mediana
10.0,0.99568,0.057,166.0,0.37,9.5,5,Mediana
10.0,0.99568,0.057,166.0,0.37,9.5,5,Mediana
11.7,0.99062,0.03,86.0,0.31,4.1,7,Buena
12.5,0.99058,0.035,80.0,0.45,4.7,7,Buena
11.1,0.99059,0.039,122.0,0.3,1.4,7,Buena
9.7,0.99119,0.041,141.0,0.23,0.9,5,Mediana
12.3,0.99727,0.037,150.0,0.3,20.3,6,Mediana
12.2,0.99021,0.035,105.0,0.28,3.5,6,Mediana
11.6,0.99164,0.053,193.0,0.4,1.2,5,Mediana
11.3,0.99006,0.04,75.0,0.21,1.2,6,Mediana
11.1,0.99078,0.041,95.0,0.2,2.0,6,Mediana
11.2,0.99036,0.041,92.0,0.17,1.1,6,Mediana
11.3,0.99123,0.046,107.0,0.21,1.5,6,Mediana
12.0,0.98978,0.041,94.0,0.26,1.2,6,Mediana
8.8,0.99908,0.069,158.0,0.35,18.1,6,Mediana
8.8,0.99908,0.069,158.0,0.35,18.1,6,Mediana
12.0,0.99024,0.046,147.0,0.4,3.5,7,Buena
9.0,0.9973,0.049,122.0,0.28,12.1,5,Mediana
9.3,0.99853,0.054,151.0,0.23,17.45,6,Mediana
8.7,0.99769,0.059,171.0,0.34,12.1,6,Mediana
11.5,0.98974,0.052,72.0,0.13,1.6,7,Buena
10.0,0.99382,0.048,147.0,0.17,5.7,5,Mediana
10.0,0.99383,0.047,147.0,0.18,5.6,5,Mediana
10.3,0.99538,0.059,215.0,0.31,6.8,5,Mediana
10.4,0.99734,0.054,227.0,0.33,15.6,5,Mediana
13.4,0.98981,0.02,68.0,0.34,6.0,7,Buena
11.2,0.99095,0.032,130.0,0.29,1.8,6,Mediana
9.1,0.9964,0.048,206.0,0.31,8.6,5,Mediana
9.1,0.9964,0.048,206.0,0.31,8.6,5,Mediana
10.8,0.99411,0.04,120.0,0.25,11.5,6,Mediana
12.5,0.9915,0.038,89.0,0.27,7.8,6,Mediana
9.1,0.9964,0.048,206.0,0.31,8.6,5,Mediana
12.7,0.98949,0.041,72.0,0.23,1.5,6,Mediana
11.0,0.99287,0.054,143.0,0.18,5.4,7,Buena
10.4,0.99544,0.052,149.0,0.28,11.9,6,Mediana
10.4,0.99544,0.052,149.0,0.28,11.9,6,Mediana
10.7,0.9941,0.051,136.0,0.27,9.0,6,Mediana
10.9,0.994,0.055,131.0,0.25,10.0,6,Mediana
10.4,0.99544,0.052,149.0,0.28,11.9,6,Mediana
10.4,0.99546,0.052,160.0,0.26,11.9,6,Mediana
9.7,0.99737,0.064,115.5,0.13,15.5,7,Buena
11.0,0.99287,0.054,143.0,0.18,5.4,7,Buena
9.6,0.99767,0.055,120.0,0.2,15.0,6,Mediana
13.9,0.98711,0.038,76.0,0.24,1.4,7,Buena
9.4,0.99714,0.046,194.0,0.48,9.4,5,Mediana
12.5,0.99134,0.032,193.0,0.26,3.7,6,Mediana
9.6,0.99767,0.055,120.0,0.2,15.0,6,Mediana
9.5,0.9927,0.049,187.0,0.3,1.4,5,Mediana
9.6,0.9948,0.048,186.0,0.32,6.5,5,Mediana
9.5,0.9927,0.049,187.0,0.3,1.4,5,Mediana
9.6,0.99481,0.047,186.0,0.34,6.3,5,Mediana
8.7,0.99825,0.056,168.0,0.16,13.7,7,Buena
8.7,0.99825,0.056,168.0,0.16,13.7,7,Buena
8.7,0.99825,0.056,168.0,0.16,13.7,7,Buena
8.7,0.99825,0.056,168.0,0.16,13.7,7,Buena
8.7,0.99825,0.056,168.0,0.16,13.7,7,Buena
8.7,0.99825,0.056,168.0,0.16,13.7,7,Buena
10.4,0.99192,0.061,120.0,0.26,1.5,5,Mediana
10.7,0.99184,0.063,119.0,0.31,1.6,5,Mediana
12.0,0.99019,0.05,83.0,0.22,1.4,7,Buena
12.1,0.98998,0.044,158.0,0.23,3.5,7,Buena
12.4,0.98998,0.039,104.0,0.19,1.4,6,Mediana
12.6,0.98949,0.035,123.0,0.21,1.5,7,Buena
8.7,0.99825,0.056,168.0,0.16,13.7,7,Buena
12.0,0.99009,0.04,101.0,0.22,1.6,5,Mediana
11.6,0.99252,0.06,169.0,0.34,5.2,6,Mediana
9.3,0.99659,0.05,179.0,0.24,11.9,6,Mediana
11.1,0.99133,0.048,157.0,0.35,2.4,7,Buena
10.2,0.99324,0.049,161.0,0.24,3.2,6,Mediana
10.6,0.99164,0.037,113.0,0.25,1.7,6,Mediana
11.3,0.99107,0.038,133.0,0.19,4.2,7,Buena
11.1,0.99163,0.039,68.0,0.25,5.6,6,Mediana
9.9,0.99605,0.055,170.0,0.38,9.7,6,Mediana
11.8,0.99065,0.041,82.0,0.3,2.5,7,Buena
12.6,0.9903,0.04,81.0,0.33,4.0,7,Buena
10.5,0.99236,0.043,72.0,0.27,1.2,5,Mediana
12.3,0.98948,0.037,108.0,0.24,2.0,6,Mediana
11.3,0.99045,0.048,119.0,0.33,1.2,6,Mediana
12.0,0.98985,0.04,63.0,0.22,1.4,6,Mediana
11.2,0.99138,0.05,140.0,0.27,1.2,5,Mediana
10.2,0.99348,0.044,100.0,0.2,6.5,6,Mediana
12.4,0.99066,0.045,100.0,0.27,1.3,6,Mediana
10.2,0.99348,0.044,100.0,0.2,6.5,6,Mediana
12.6,0.98865,0.036,68.0,0.22,1.3,6,Mediana
9.8,0.99472,0.053,149.0,0.3,7.4,5,Mediana
9.1,0.99792,0.049,139.0,0.36,12.9,5,Mediana
12.4,0.99066,0.045,100.0,0.27,1.3,6,Mediana
12.5,0.99035,0.044,101.0,0.24,1.2,6,Mediana
11.7,0.99086,0.033,85.0,0.41,2.6,6,Mediana
12.9,0.99013,0.044,113.0,0.24,2.3,6,Mediana
10.1,0.99266,0.054,183.0,0.3,1.3,5,Mediana
10.3,0.99517,0.044,139.0,0.26,10.5,6,Mediana
11.7,0.99086,0.033,85.0,0.41,2.6,6,Mediana
10.3,0.99666,0.05,144.0,0.32,14.4,6,Mediana
10.8,0.991,0.036,107.0,0.25,1.2,7,Buena
11.2,0.99068,0.023,89.0,0.23,3.1,6,Mediana
11.8,0.99084,0.024,102.0,0.23,1.7,6,Mediana
9.8,0.9939,0.05,134.0,0.17,6.0,6,Mediana
10.0,0.99624,0.041,193.0,0.38,11.8,6,Mediana
8.8,0.99602,0.052,164.0,0.31,6.2,4,Baja
9.5,0.99718,0.056,210.0,0.44,12.1,5,Mediana
9.5,0.99718,0.056,210.0,0.44,12.1,5,Mediana
9.5,0.99718,0.056,210.0,0.44,12.1,5,Mediana
9.2,0.99344,0.06,113.0,0.38,3.9,4,Baja
12.2,0.99184,0.041,180.0,0.33,4.6,6,Mediana
9.5,0.99718,0.056,210.0,0.44,12.1,5,Mediana
11.3,0.99033,0.046,92.0,0.19,1.2,6,Mediana
12.1,0.99248,0.038,129.0,0.28,8.1,6,Mediana
9.2,0.99344,0.06,113.0,0.38,3.9,4,Baja
11.2,0.99076,0.029,51.0,0.43,1.1,4,Baja
12.5,0.99092,0.029,87.0,0.22,6.5,7,Buena
10.6,0.99486,0.056,187.0,0.345,10.1,5,Mediana
10.4,0.99464,0.056,171.0,0.255,10.7,7,Buena
10.1,0.99235,0.047,93.0,0.2,3.2,7,Buena
9.9,0.99612,0.048,201.0,0.29,12.4,6,Mediana
11.0,0.99202,0.046,133.0,0.26,5.2,6,Mediana
10.0,0.99261,0.045,122.0,0.22,5.0,6,Mediana
12.7,0.98964,0.066,89.0,0.35,2.5,6,Mediana
12.1,0.99206,0.036,92.0,0.39,9.2,6,Mediana
10.4,0.9938,0.052,118.0,0.23,6.9,6,Mediana
10.4,0.99204,0.05,120.0,0.22,2.0,6,Mediana
9.2,0.99736,0.04,116.0,0.29,15.0,5,Mediana
9.2,0.99736,0.04,116.0,0.29,15.0,5,Mediana
10.5,0.99192,0.03,80.0,0.23,1.2,5,Mediana
9.2,0.99736,0.04,116.0,0.29,15.0,5,Mediana
10.1,0.996,0.042,130.0,0.26,10.8,6,Mediana
11.1,0.99237,0.034,140.0,0.27,3.9,6,Mediana
10.8,0.99214,0.037,144.0,0.22,4.2,7,Buena
11.8,0.99041,0.019,72.0,0.26,2.0,6,Mediana
9.2,0.9982,0.038,116.0,0.36,13.5,5,Mediana
9.2,0.99822,0.037,116.0,0.35,13.3,5,Mediana
12.3,0.9893,0.023,95.0,0.18,2.2,6,Mediana
11.4,0.99105,0.04,114.0,0.14,1.6,6,Mediana
10.4,0.99209,0.044,161.0,0.23,2.2,6,Mediana
9.8,0.99676,0.053,95.0,0.11,14.8,6,Mediana
9.9,0.99251,0.047,91.0,0.24,1.8,6,Mediana
9.8,0.99676,0.053,95.0,0.11,14.8,6,Mediana
11.2,0.99082,0.036,74.0,0.47,1.3,4,Baja
10.9,0.99567,0.058,115.0,0.29,9.9,5,Mediana
9.2,0.99416,0.051,119.0,0.33,5.1,5,Mediana
9.2,0.99416,0.051,119.0,0.33,5.1,5,Mediana
12.0,0.9887,0.033,121.0,0.32,1.5,5,Mediana
12.1,0.98871,0.034,121.0,0.3,1.5,6,Mediana
11.2,0.99184,0.038,145.0,0.36,5.25,6,Mediana
12.7,0.98952,0.042,120.0,0.31,2.3,7,Buena
12.2,0.98912,0.042,99.0,0.2,1.4,6,Mediana
11.2,0.99184,0.038,145.0,0.36,5.25,6,Mediana
12.7,0.98952,0.042,120.0,0.31,2.3,7,Buena
12.7,0.9895,0.044,117.0,0.29,2.3,7,Buena
12.1,0.98999,0.04,146.0,0.22,3.5,6,Mediana
9.4,0.9981,0.045,192.0,0.46,13.7,5,Mediana
10.1,0.995,0.041,174.0,0.21,9.9,6,Mediana
9.4,0.99848,0.043,201.0,0.42,15.4,5,Mediana
8.9,0.99862,0.044,113.0,0.22,16.0,6,Mediana
8.9,0.99862,0.044,113.0,0.22,16.0,6,Mediana
8.9,0.99862,0.044,113.0,0.22,16.0,6,Mediana
8.9,0.99862,0.044,113.0,0.22,16.0,6,Mediana
13.0,0.98886,0.027,117.0,0.31,2.4,7,Buena
10.3,0.99474,0.054,183.0,0.22,5.5,5,Mediana
10.1,0.99126,0.04,47.0,0.18,2.3,4,Baja
10.5,0.99691,0.04,129.0,0.24,16.8,6,Mediana
8.9,0.99862,0.044,113.0,0.22,16.0,6,Mediana
10.1,0.99773,0.059,124.0,0.26,17.8,5,Mediana
10.1,0.99773,0.059,124.0,0.26,17.8,5,Mediana
11.0,0.9928,0.049,93.0,0.2,6.8,6,Mediana
11.0,0.9928,0.049,93.0,0.2,6.8,6,Mediana
11.0,0.9928,0.049,93.0,0.2,6.8,6,Mediana
11.0,0.9928,0.049,93.0,0.2,6.8,6,Mediana
10.0,0.99288,0.046,117.0,0.28,1.6,5,Mediana
10.5,0.99202,0.03,76.0,0.2,4.7,6,Mediana
9.7,0.99606,0.048,112.0,0.26,11.8,6,Mediana
10.1,0.99773,0.059,124.0,0.26,17.8,5,Mediana
9.4,0.99922,0.045,183.0,0.21,15.7,5,Mediana
11.2,0.99296,0.041,119.0,0.22,5.8,6,Mediana
9.4,0.99922,0.045,183.0,0.21,15.7,5,Mediana
10.8,0.99468,0.046,121.0,0.22,9.0,5,Mediana
9.4,0.99922,0.045,183.0,0.21,15.7,5,Mediana
11.2,0.99296,0.041,119.0,0.22,5.8,6,Mediana
11.0,0.99388,0.037,103.0,0.2,8.8,6,Mediana
10.0,0.99616,0.034,204.0,0.39,11.1,6,Mediana
12.5,0.9902,0.043,114.0,0.26,4.2,6,Mediana
10.9,0.9921,0.044,115.0,0.24,1.6,6,Mediana
10.5,0.99462,0.044,113.0,0.25,7.4,6,Mediana
10.8,0.99476,0.05,133.0,0.24,11.5,6,Mediana
11.0,0.99178,0.039,116.0,0.22,1.6,7,Buena
11.8,0.99081,0.036,87.0,0.26,2.0,6,Mediana
12.6,0.99198,0.038,121.0,0.34,4.8,6,Mediana
10.2,0.99545,0.054,140.0,0.225,9.8,6,Mediana
12.0,0.98997,0.046,103.0,0.23,1.9,5,Mediana
12.5,0.9902,0.043,114.0,0.26,4.2,6,Mediana
11.5,0.99089,0.04,86.0,0.27,1.6,6,Mediana
11.94,0.99172,0.035,117.0,0.41,7.3,7,Buena
12.8933333333333,0.9901,0.035,115.0,0.41,5.4,7,Buena
12.2,0.9893,0.038,138.0,0.34,1.9,7,Buena
11.94,0.99172,0.035,117.0,0.41,7.3,7,Buena
12.8933333333333,0.9901,0.035,115.0,0.41,5.4,7,Buena
9.5,0.99527,0.056,191.0,0.26,7.7,5,Mediana
10.6,0.99445,0.036,150.0,0.28,11.5,6,Mediana
10.5,0.99198,0.042,121.0,0.16,1.2,7,Buena
11.4666666666667,0.99085,0.037,129.0,0.27,2.2,6,Mediana
11.4,0.99033,0.043,100.0,0.2,1.0,6,Mediana
9.5,0.99538,0.054,182.0,0.24,8.2,5,Mediana
9.2,0.99627,0.052,168.0,0.38,8.3,5,Mediana
9.5,0.99538,0.054,182.0,0.24,8.2,5,Mediana
10.98,0.99433,0.043,145.0,0.42,9.3,5,Mediana
9.4,0.9954,0.054,181.0,0.23,8.1,5,Mediana
9.5,0.99538,0.054,182.0,0.24,8.2,5,Mediana
9.2,0.99627,0.052,168.0,0.38,8.3,5,Mediana
10.0333333333333,0.99788,0.054,139.0,0.27,15.7,6,Mediana
11.3,0.99108,0.052,141.0,0.28,1.2,6,Mediana
10.4,0.99234,0.024,109.0,0.22,1.5,6,Mediana
11.1,0.99195,0.034,107.0,0.2,3.2,6,Mediana
11.3,0.99121,0.034,148.0,0.23,2.6,7,Buena
9.1,0.99839,0.042,148.0,0.31,13.2,6,Mediana
13.2,0.98963,0.015,73.0,0.36,5.7,6,Mediana
12.7,0.98946,0.039,137.0,0.31,2.5,6,Mediana
10.7,0.99178,0.054,148.0,0.28,1.6,5,Mediana
11.4333333333333,0.99136,0.064,166.0,0.16,1.4,6,Mediana
11.1,0.99323,0.049,169.0,0.31,7.4,6,Mediana
12.7,0.98946,0.039,137.0,0.31,2.5,6,Mediana
10.5333333333333,0.99313,0.046,178.0,0.29,5.6,5,Mediana
11.6,0.9912,0.04,194.0,0.28,3.6,6,Mediana
9.53333333333333,0.99504,0.05,179.0,0.23,7.5,5,Mediana
9.8,0.99461,0.062,203.0,0.34,5.8,6,Mediana
10.7,0.99178,0.054,148.0,0.28,1.6,5,Mediana
12.0,0.99008,0.039,110.0,0.2,1.5,6,Mediana
12.8,0.98959,0.039,123.0,0.24,2.9,6,Mediana
9.5,0.99663,0.048,136.0,0.31,11.2,5,Mediana
10.9333333333333,0.99334,0.041,119.0,0.29,9.65,6,Mediana
9.1,0.99561,0.063,133.0,0.19,10.1,5,Mediana
12.6,0.98959,0.035,117.0,0.29,3.2,6,Mediana
9.5,0.99663,0.048,136.0,0.31,11.2,5,Mediana
10.9,0.99418,0.041,109.0,0.3,11.45,6,Mediana
10.9333333333333,0.99334,0.041,119.0,0.29,9.65,6,Mediana
9.3,0.99372,0.053,92.0,0.23,2.7,5,Mediana
11.3666666666667,0.99157,0.038,112.0,0.23,3.5,6,Mediana
12.5,0.98918,0.043,98.0,0.26,1.7,6,Mediana
9.5,0.9932,0.051,171.0,0.35,2.1,5,Mediana
11.0,0.99235,0.041,186.0,0.32,4.8,6,Mediana
9.4,0.99373,0.042,133.0,0.34,5.0,5,Mediana
11.3333333333333,0.9914,0.035,76.0,0.13,2.6,6,Mediana
8.8,0.99494,0.041,126.0,0.315,6.6,5,Mediana
9.4,0.99373,0.042,133.0,0.34,5.0,5,Mediana
11.0666666666667,0.99332,0.05,143.0,0.31,7.3,6,Mediana
12.2,0.99198,0.058,151.0,0.3,5.0,6,Mediana
11.0,0.99142,0.041,110.0,0.24,1.7,6,Mediana
11.3333333333333,0.9914,0.035,76.0,0.13,2.6,6,Mediana
9.5,0.99542,0.05,182.0,0.26,8.2,5,Mediana
9.5,0.99542,0.05,182.0,0.26,8.2,5,Mediana
11.0,0.9924,0.043,170.0,0.27,5.0,6,Mediana
11.2,0.99112,0.039,97.0,0.21,1.2,6,Mediana
9.3,0.99534,0.036,100.0,0.26,7.1,6,Mediana
10.8,0.99338,0.04,111.0,0.28,9.5,4,Baja
9.2,0.99804,0.057,167.0,0.25,15.8,5,Mediana
9.2,0.99804,0.057,167.0,0.25,15.8,5,Mediana
10.5,0.99724,0.047,139.0,0.18,17.05,6,Mediana
10.8,0.99526,0.046,143.0,0.2,12.7,6,Mediana
9.4,0.99676,0.051,146.0,0.24,12.3,5,Mediana
9.8,0.99699,0.053,173.0,0.27,11.8,5,Mediana
9.8,0.99699,0.053,173.0,0.27,11.8,5,Mediana
9.8,0.99699,0.053,173.0,0.27,11.8,5,Mediana
9.4,0.99676,0.051,146.0,0.24,12.3,5,Mediana
9.8,0.99699,0.053,173.0,0.27,11.8,5,Mediana
12.3,0.99116,0.043,176.0,0.43,5.2,6,Mediana
9.73333333333333,0.99362,0.066,187.0,0.22,6.2,5,Mediana
9.4,0.99512,0.044,197.0,0.29,7.9,5,Mediana
9.4,0.99512,0.044,197.0,0.29,7.9,5,Mediana
12.8,0.9895,0.037,140.0,0.29,3.3,7,Buena
11.05,0.99043,0.046,80.0,0.19,2.8,6,Mediana
9.4,0.99512,0.044,197.0,0.29,7.9,5,Mediana
12.8,0.9895,0.037,140.0,0.29,3.3,7,Buena
9.73333333333333,0.99391,0.069,182.0,0.24,6.3,5,Mediana
13.1,0.98963,0.039,86.0,0.3,4.9,7,Buena
11.5,0.99335,0.041,114.0,0.27,10.4,7,Buena
13.1,0.98963,0.039,86.0,0.3,4.9,7,Buena
11.5,0.99335,0.041,114.0,0.27,10.4,7,Buena
9.1,0.99824,0.061,141.0,0.305,16.0,5,Mediana
9.75,0.99391,0.069,182.0,0.24,6.3,5,Mediana
10.5,0.9917,0.04,125.0,0.22,2.2,6,Mediana
8.8,0.99906,0.047,118.0,0.22,17.3,6,Mediana
8.8,0.99906,0.047,118.0,0.22,17.3,6,Mediana
8.8,0.99906,0.047,118.0,0.22,17.3,6,Mediana
8.8,0.99906,0.047,118.0,0.22,17.3,6,Mediana
10.5,0.9917,0.04,125.0,0.22,2.2,6,Mediana
10.5,0.9917,0.04,125.0,0.22,2.2,6,Mediana
8.8,0.99906,0.047,118.0,0.22,17.3,6,Mediana
9.9,0.99415,0.045,122.0,0.22,6.6,6,Mediana
9.9,0.99418,0.047,123.0,0.21,6.5,6,Mediana
9.9,0.99611,0.044,205.0,0.32,12.3,5,Mediana
12.2,0.99124,0.038,166.0,0.44,5.0,6,Mediana
10.8,0.99179,0.042,162.0,0.31,2.8,6,Mediana
13.2,0.98924,0.043,67.0,0.38,2.8,6,Mediana
12.7,0.99045,0.03,94.0,0.24,5.4,6,Mediana
11.2,0.99196,0.045,161.0,0.24,1.7,6,Mediana
11.3333333333333,0.99339,0.051,166.0,0.29,9.15,6,Mediana
11.9,0.99224,0.051,92.0,0.28,4.5,6,Mediana
11.35,0.99339,0.051,166.0,0.29,9.15,6,Mediana
10.5,0.99184,0.046,131.0,0.21,1.4,5,Mediana
9.8,0.99428,0.048,125.0,0.47,5.9,5,Mediana
9.1,0.99834,0.051,146.0,0.34,16.4,5,Mediana
12.4,0.98918,0.033,111.0,0.27,1.2,6,Mediana
9.1,0.99834,0.051,146.0,0.34,16.4,5,Mediana
9.8,0.99428,0.048,125.0,0.47,5.9,5,Mediana
11.3,0.99241,0.031,116.0,0.35,7.8,6,Mediana
11.3,0.99241,0.031,116.0,0.35,7.8,6,Mediana
12.5,0.98916,0.035,101.0,0.38,2.9,6,Mediana
10.3,0.99329,0.045,122.0,0.3,2.5,5,Mediana
10.7,0.99535,0.039,150.0,0.28,12.8,6,Mediana
10.4,0.99552,0.04,136.0,0.29,12.2,6,Mediana
9.5,0.99514,0.049,184.0,0.3,7.7,5,Mediana
9.8,0.99304,0.048,173.0,0.39,2.8,5,Mediana
12.5,0.98916,0.035,101.0,0.38,2.9,6,Mediana
9.4,0.9984,0.051,149.0,0.18,17.3,6,Mediana
9.0,0.99911,0.051,174.0,0.28,19.3,5,Mediana
9.0,0.99911,0.051,174.0,0.28,19.3,5,Mediana
9.0,0.99911,0.051,174.0,0.28,19.3,5,Mediana
13.0,0.98952,0.045,129.0,0.35,2.7,7,Buena
9.9,0.99403,0.041,120.0,0.22,6.4,5,Mediana
9.4,0.9984,0.051,149.0,0.18,17.3,6,Mediana
10.6,0.99312,0.044,157.0,0.28,2.4,6,Mediana
13.4,0.98968,0.038,109.0,0.42,2.8,6,Mediana
12.5,0.98946,0.031,114.0,0.32,1.7,6,Mediana
9.3,0.9981,0.053,141.0,0.26,15.4,5,Mediana
9.3,0.9981,0.053,141.0,0.26,15.4,5,Mediana
11.0,0.99306,0.051,149.0,0.32,4.1,5,Mediana
10.3,0.99378,0.054,158.0,0.25,6.6,5,Mediana
11.3,0.99036,0.051,95.0,0.21,1.2,6,Mediana
10.9,0.99094,0.042,100.0,0.23,2.1,6,Mediana
12.1,0.9899,0.039,78.0,0.2,1.1,6,Mediana
11.1,0.99173,0.039,83.0,0.28,1.4,5,Mediana
10.1,0.99571,0.049,125.0,0.25,9.8,6,Mediana
12.4,0.98945,0.036,110.0,0.22,1.9,6,Mediana
12.7,0.98865,0.034,104.0,0.2,1.3,6,Mediana
9.6,0.99514,0.05,180.0,0.32,7.9,5,Mediana
9.6,0.99514,0.05,180.0,0.32,7.9,5,Mediana
